sample_id,source_type,zotero_item_key,attachment_key,journal,journal_tier,article_title,year,doi,figure_id,pdf_page,caption,relevance_score,target_primary_purpose,asset_visibility,asset_path,pixel_width,pixel_height,sha256,license_status,redistribution_allowed,counted_toward_private_100,visual_inspection_status,notes,topics,crop_bbox_pt,dpi,third_party_risk,source_pdf_sha256
ZOT-4YYHXE4L-E2S47CMC-FIG1-P3,zotero_pdf,4YYHXE4L,E2S47CMC,Trends in Microbiology,other,Current trends in electromicrobiology of methane oxidation,2025,10.1016/j.tim.2025.02.012,Figure 1,3,"Figure 1. Metabolic pathways of methane-oxidizing bacteria (MOB) for electrochemically driven methane oxidation coupled with iron reduction. (A) An indirect pathway involving synergistic interactions with electroactive bacteria through methane-derived intermediates. (B) Potential direct extracellular electron transfer pathways utilized independently by MOB. Full arrows indicate a single process, and dashed arrows indicate several reactions that were simpliﬁed. Abbreviations: DHase, NADH dehydrogenase; F6P, fructose-6-phosphate; FADH, formaldehyde dehydrogenase; FDH, formate dehydrogenase; H6P, hexulose-6-phosphate; MDH, methanol dehydrogenase; Me, mediator; MMO, methane monooxygenase; Ru5P, ribulose-5-phosphate; RuMP, ribulose monophosphate.",44,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Trends-in-Microbiology\4YYHXE4L\ZOT-4YYHXE4L-E2S47CMC-FIG1-P3.png,1720,718,10ac8f756ebf16b71f1721dcd52b38e99702e5207c071b4eade5d5001a3004de,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;environmental_microbiology_engineering,"52.72,108.52,547.91,315.01",250,not_detected_in_caption_not_cleared,1998648707b4d29ba8690358991bc3b381d0c63022ac23d1ee28a5d1251878ec
ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2,zotero_pdf,UBQV4WFS,4NVQE6HP,Proceedings of the National Academy of Sciences,other,Carbon dioxide fixation as a central redox cofactor recycling mechanism in bacteria,2010,10.1073/pnas.1006175107,Figure 1,2,"Fig. 1. Redox balancing strategies used by PNSB during anaerobic photoheterotrophic growth on a reduced carbon source. During photoheterotrophic growth of PNSB on butyrate, ATP is produced by cyclic photophosphorylation, in which electrons are repeatedly energized by light, allowing them to be cycled through a proton-pumping electron transport chain, rather than being transferred to a terminal electron acceptor. Thus, PNSB must use other means to dispose of extra electrons that are generated during use of a carbon source like butyrate, which is more reduced than biomass (Table 1). Three mechanisms are depicted: (A) CO2 ﬁxation via the Calvin cycle; (B) H2 production via nitrogenase (N2ase; green arrow); and (C) DMSO reduction by DMSO reductase (DMSOR; red arrow). Solid black lines, carbon metabolism; solid blue lines, energy metabolism; dotted lines, electron metabolism.",44,comparative_perturbation,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Proceedings-of-the-National-Academy-of-Sciences\UBQV4WFS\ZOT-UBQV4WFS-4NVQE6HP-FIG1-P2.png,1561,590,9f34905c4258393990adc3243d333385f3e5d78d8f863870f7ad93d53b582c77,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",soluble_donors_mediators;oxygen_redox_interfaces,"70.16,501.72,519.35,671.56",250,not_detected_in_caption_not_cleared,3ed7da292c2966e320ee6eb8212c8a6b1c6b5232b9d10b19a556fca7eec37388
ZOT-66J4LWIV-E9BLC7MK-FIG3-P6,zotero_pdf,66J4LWIV,E9BLC7MK,Nature Reviews Microbiology,other,Electromicrobiology: the ecophysiology of phylogenetically diverse electroactive microorganisms,2022,10.1038/s41579-021-00597-6,Figure 3,6,"Fig. 3 | Mechanisms for electron transport across the outer surface. Models for the porin–cytochrome system found in Gram-​negative bacteria (part a), the cytochrome-​based system in Gram-​positive bacteria (part b), the cytochrome-​based system in archaea (part c) and the flavoprotein-​based system in Gram-​positive bacteria (part d). Electrons derived from electron donor oxidation within the cell are typically transferred to lipophilic, quinone-​based electron carriers, such as menaquinone or demethylmenaquinone (DMK), or in the case of some archaea possibly to membrane-​bound proteins such as Rnf complexes. In many systems, one or more c-​type cytochromes route electrons to the outer surface. Additional c-​type cytochromes displayed on the outer cell surface can provide additional electrical contacts for electron transfer to electron acceptors. Gram-​positive bacteria that lack c-​type cytochromes rely on flavoproteins, which transfer electrons to chelated Fe(III) or flavins (represented by hexagons) that can diffuse through the cell wall. The subscripts ox and red in parts a–d refer to oxidized and reduced, respectively.",43,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Reviews-Microbiology\66J4LWIV\ZOT-66J4LWIV-E9BLC7MK-FIG3-P6.png,1456,1579,aa02ec9c7e49329e19ead3f97ce3c916ba2a8d0ffe624ec2c1f11cd37950694d,not_verified_private_reference_only,false,true,complete,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared.",electron_transfer;environmental_microbiology_engineering,"138.09,54.16,557.00,508.77",250,not_detected_in_caption_not_cleared,0c55e199d5b259457ebb10075e11626adcaabb7a429e9e3e0073ae1d78bf3c6a
ZOT-JHNU7NII-XNPNWT2M-FIG5-P8,zotero_pdf,JHNU7NII,XNPNWT2M,Environmental Science & Technology,core,Intracellular–Extracellular Synergistic Biohybrid System Boosts Photosynthetic Carbon Fixation,2025,10.1021/acs.est.5c05048,Figure 5,8,"Figure 5. Improving electron enhancement and accelerating transfer in the intracellular−extracellular synergistic biohybrid system (Syne/Zn). (a) NADH/NAD+ ratios in Syne and Syne/Zn cells. (b) Illustration of the probable mechanism of electron transfer from ZnO-OM to Syne/Zn cells under light conditions. (c) Photosynthetic activities (Fv/Fm) of Syne/Zn cells treated with no inhibitor, DCMU or DBMIB. (d, e) NADPH and ATP levels in Syne/Zn cells treated with no inhibitor, DCMU or DBMIB. (f) Illustration of carbon capture and fixation in the intracellular− extracellular synergistic biohybrid system. The error bars correspond to the standard deviation. *p < 0.05, **p < 0.01, ***p < 0.001.",43,integrated_mechanism,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Environmental-Science-Technology\JHNU7NII\ZOT-JHNU7NII-XNPNWT2M-FIG5-P8.png,1365,1479,541a0332d06b98c5cea9f27e7b79c73688d1c106cc623e2bfc7c9bd7baf61913,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,RP_carbon_fixation;electron_transfer;material_microbe_interfaces,"107.00,56.43,499.95,482.04",250,not_detected_in_caption_not_cleared,2548e3b3585c6195fb721179e9a72141866f6e78a3a40744de9ddf71b055e020
ZOT-JJWDZWKP-86WI2D4S-FIG6-P7,zotero_pdf,JJWDZWKP,86WI2D4S,Bioresource Technology,secondary,Zero-valent iron as an alternative electron donor for extracellular electron uptake linked to CO2 fixation in Rhodopseudomonas palustris,2025,10.1016/j.biortech.2025.132330,Figure 6,7,"Fig. 6. Regulation of nZVI and mZVI on phototrophic growth of R. palustris. Pathways are associated with the photosynthetic system, peptide biosynthesis processes, the electron transport chain, the TCA cycle, the CBB cycle, and flagellum assembly. Inset heat maps show the transcript abundances of related annotated genes involved in the corresponding pathway in R. palustris presented as log2 FPKM values (fragments per kilobase per million mapped reads). ETC (electron transport chain), e−(electrons), PQ (plastoquinone), Cytb6f (Cytochrome b6f), PC (plastocyanin), PS I (photosynthetic system I), Fd (ferredoxin),? (currently unknown), H+ (protons). This image was created by Figdraw.",43,integrated_mechanism,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Bioresource-Technology\JJWDZWKP\ZOT-JJWDZWKP-86WI2D4S-FIG6-P7.png,1803,1147,ad21bb8c0ee0329b3ae73cdd76aa6e52f21ef1211f88aec65f42c7ff8b11652e,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,RP_carbon_fixation;electron_transfer;oxygen_redox_interfaces,"38.12,51.42,557.18,381.40",250,not_detected_in_caption_not_cleared,9ba386147509457972074ea6686a2c7f279d6162b42e9f272f812f90c102c4fb
ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4,zotero_pdf,VFBRUWBG,G7CGL9X7,ACS Central Science,other,Extracellular Electron Transfer Enables Cellular Control of Cu(I)-Catalyzed Alkyne–Azide Cycloaddition,2022,10.1021/acscentsci.1c01208,Figure 3,4,"Figure 3. Control over CuAAC using genetic engineering of the CymA/Mtr-pathway. (a) Aerobic kinetic curves performed with various S. oneidensis knockouts (OD600 = 0.1) and an E. coli MG1655 negative control. (b) Quantiﬁcation of the observed rate of copper reduction for varying S. oneidensis knockouts or an E. coli negative control. (c) Diagram of a generic buﬀer gate circuit used to control expression of the gene of interest (mtrC, mtrA, or cymA) in S. oneidensis knockout strains.18 Quantiﬁcation of the observed rate of copper reduction for raw kinetic curves inoculated at an OD600 = 0.025 (5 × 107 CFU/mL) with (d) JG596 + mtrC, (e) ΔmtrA + mtrA, and (f) ΔcymA + cymA for fully induced and uninduced constructs. Data show a mean ± SD of n = 3 biological replicates. **P < 0.01, ****P < 0.0001.",43,experimental_design,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\ACS-Central-Science\VFBRUWBG\ZOT-VFBRUWBG-G7CGL9X7-FIG3-P4.png,862,1124,a93fd42918d19b962d337d64800acc12432ccd0a7fb8d8f3286f48b01d7343d9,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,electron_transfer,"311.44,56.43,559.42,379.76",250,not_detected_in_caption_not_cleared,3a1363d27b91f32682b78992dd19055f3dccb52759d3072ef543df63c496dd70
ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3,zotero_pdf,TDHGXHG7,NSTUJJD7,Chemosphere,other,Polyhydroxybutyrate (PHB) production and methane uptake by methanotrophic bacteria in a membrane-based reactor,2025,10.1016/j.chemosphere.2025.144590,Figure 1,3,Fig. 1. Schematic diagram of the reactor with HFMs separately delivering O2 and CH4 (a) and a photograph of the reactor (b).,42,experimental_design,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Chemosphere\TDHGXHG7\ZOT-TDHGXHG7-NSTUJJD7-FIG1-P3.png,1559,642,2d0f6325cb62ba89766d84beb005ff5ccb7434570f32ee9e5853e8d6b9805540,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy,"73.33,545.55,521.97,730.24",250,not_detected_in_caption_not_cleared,b1e81a39f9484f041dbb1bbee46564ccbd51de34a025de2284f7db47a1fff0a0
ZOT-WIKJ4FZ4-C8ZDHCUX-FIG5-P10,zotero_pdf,WIKJ4FZ4,C8ZDHCUX,Angewandte Chemie International Edition,other,Programming Bio–Bio Electronic Interfaces for Light‐Driven Interspecies Electron Transfer,2026,10.1002/anie.8664414,Figure 5,10,"FIGURE 5 A phototrophic microbial consortium established through interspecies electron and sucrose transfer. (A) Schematic of the engineered consortium, where Syne acts as both an energy (electron) and carbon (sucrose) source for E. coli, thereby enhancing azo-compound degradation by the latter. The enlarged inset summarizes a comprehensive stoichiometric electron-balance analysis in the acceptor partner. (B) Decolorization performance of methyl red across different microbial configurations. Data are presented as mean ± SD from n = 3 independent replicates, with error bars representing SD. (C) Comparative analysis of degradation products at 30 min in different microbial configurations under IET-only and IET–sucrose coupled systems. Data are presented as mean ± SD from n = 3 independent replicates, with error bars representing SD. (D) NADPH/NADP+ ratio of individually cultured E. coli controls and E. coli fractions obtained from Syne–E. coli systems with different configurations. Data are presented as mean ± SD from n = 3 independent replicates, with error bars representing SD. (E) Representative on-site photographs of methyl red decolorization over time by PNR-Syne- cscB@CB7-E2-cscABK encapsulated in dual-crosslinked Alg-MA hydrogel. (F) Repeated-batch decolorization performance of methyl red by PNR-Syne- cscB@CB7-E2-cscABK. Data are presented as mean ± SD from n = 3 independent replicates, with error bars representing SD.",42,microbial_interaction,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Angewandte-Chemie-International-Edition\WIKJ4FZ4\ZOT-WIKJ4FZ4-C8ZDHCUX-FIG5-P10.png,1738,1677,1a8a46fe85bba3160861634982b925e2c4e9992bfca2e0e23cd8a4e9840d0cdc,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,microbial_cross_feeding;electron_transfer;environmental_microbiology_engineering,"55.89,37.68,556.13,520.26",250,not_detected_in_caption_not_cleared,dfd3247c269dfc40886907da773cff78f21c956b2ebcc2ffd382ab3116781869
ZOT-7ND8V73J-RZE7UZEQ-FIG5-P4,zotero_pdf,7ND8V73J,RZE7UZEQ,Nano Today,other,Effective photocatalytic methane oxidation over the TiO2/methanotrophs system,2023,10.1016/j.nantod.2023.101938,Figure 5,4,Fig. 5. The redox potential diagram and the possible electron transfer process from TiO2 conduction band to pMMO.,41,electron_transfer,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nano-Today\7ND8V73J\ZOT-7ND8V73J-RZE7UZEQ-FIG5-P4.png,863,446,f5b201a6510ef53021d4689efdade2e5ec9717ed4714b53a1b788e60d2156427,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy;electron_transfer;oxygen_redox_interfaces,"308.09,351.30,556.14,479.26",250,not_detected_in_caption_not_cleared,576d8efa0bfc4101badfcca0cfe8a6abf8c1c81c7878eaa7886c0e41747fe21f
ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1,zotero_pdf,LBY4FZWM,QXHSFP9F,Bioresource Technology,secondary,Electricity from methane by Methylococcus capsulatus (Bath) and Methylosinus trichosporium OB3b,2021,10.1016/j.biortech.2020.124398,Graphical abstract,1,Graphical abstract; complete region between explicit graphical-abstract heading and next section.,41,graphical_abstract,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Bioresource-Technology\LBY4FZWM\ZOT-LBY4FZWM-QXHSFP9F-FIGGA-P1.png,612,462,ee6c8d89e36c144f0e554b9996a81ee493b320b62477a202598b55ee5d313c3d,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,methane_methanotrophy,"199.00,320.56,374.77,453.54",250,not_detected_in_caption_not_cleared,e3bfc51a9d434ddb4eea1b427b20ddf76fc7de7f8f8ece1644da88de1e31a52b
ZOT-G9BSG7GG-CIECJNTR-FIG1-P2,zotero_pdf,G9BSG7GG,CIECJNTR,Nature Communications,core,Biohybrid-based pyroelectric bio-denitrification driven by temperature fluctuations,2025,10.1038/s41467-025-60908-w,Figure 1,2,"Fig. 1 | Schematic diagram of T. d-WS2 biohybrids. a Depiction of T. d-WS2, proceeding pyroelectric bio-denitriﬁcation via temperature ﬂuctuations during heating-cooling cycle. b Construction of T. d-WS2 biohybrids. c Proposed pathways for pyroelectric bio-denitriﬁcation by T. d-WS2. The electrons generated from both intracellular and extracellular WS2 under temperature variation were utilized by T. d for NO3 −reduction to N2/N2O.",40,metabolic_pathway,private_local,C:\Users\25019609r\scientific-figure-corpus-private\zotero\Nature-Communications\G9BSG7GG\ZOT-G9BSG7GG-CIECJNTR-FIG1-P2.png,1279,755,969471e86e00cabd15df9a40232e6cbd593c538b14079deeb04ba79a556ffb9a,not_verified_private_reference_only,false,true,pending_manual_qa,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.,material_microbe_interfaces,"116.47,488.04,484.47,705.29",250,not_detected_in_caption_not_cleared,c8e6d5005334ef524ebf2b995531ae06759fc1fdb207f73c592fefebe40e78a2
