record_id,canonical_record_id,duplicate_of,library_tier,source_manifest,source_record_id,source_type,journal,year,article_title,doi,article_url,figure_id,primary_purpose_raw,primary_purpose,style_family_raw,style_family,layout_raw,layout,information_density,classification_source,topics,asset_path,sha256,source_rights_status,rights_status,rights_override,redistribution_allowed,visual_qa_status,active_eligible,retrieval_enabled,notes
ZOTERO::ZOT-AHH3KBMH-GSEN658Y-FIG6-P6,ZOTERO::ZOT-AHH3KBMH-GSEN658Y-FIG6-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-AHH3KBMH-GSEN658Y-FIG6-P6,zotero_pdf,Water Research,2025,Identification of the microorganisms for methane-dependent arsenate reduction in wetland using DNA-stable isotope probing and metagenomics,10.1016/j.watres.2025.123934,,Figure 6,metabolic_pathway,metabolic_pathway,,flat_2d_mechanism,,other,high,fallback_inference,methane_methanotrophy,assets/zotero/Water-Research/AHH3KBMH/ZOT-AHH3KBMH-GSEN658Y-FIG6-P6.png,0ccc93b0e38cc15f0e93be94a495dc2d3b92f371d203be82479900fad1be6dc8,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-AKRKE9WD-ICD39ZT7-FIG1-P2,ZOTERO::ZOT-AKRKE9WD-ICD39ZT7-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-AKRKE9WD-ICD39ZT7-FIG1-P2,zotero_pdf,Small,2024,In Situ Biosynthesis of FeS Nanoparticles Boosts Current Generation in Bioelectrochemical Systems Through Efficient Electron Transfer,10.1002/smll.202309648,,Figure 1,material_microbe_interface,material_microbe_interface,,soft_2_5d_schematic,,zoom_in_multiscale,medium,inferred_from_caption,electron_transfer,assets/zotero/Small/AKRKE9WD/ZOT-AKRKE9WD-ICD39ZT7-FIG1-P2.png,dcd67a8978218231db7429646c964e9705ce864f6171b064d6719f28b5f218f5,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7,ZOTERO::ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7,zotero_pdf,Small,2024,In Situ Biosynthesis of FeS Nanoparticles Boosts Current Generation in Bioelectrochemical Systems Through Efficient Electron Transfer,10.1002/smll.202309648,,Figure 6,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,electron_transfer;material_microbe_interfaces,assets/zotero/Small/AKRKE9WD/ZOT-AKRKE9WD-ICD39ZT7-FIG6-P7.png,1ef4a65b21e390278886ddc80d25f4fb0b421ad929f9bc8158a47f0d96f900f9,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-AKWEURIC-85GGRG7R-FIG1-P2,ZOTERO::ZOT-AKWEURIC-85GGRG7R-FIG1-P2,,reference,manifests/zotero-private-manifest.csv,ZOT-AKWEURIC-85GGRG7R-FIG1-P2,zotero_pdf,Molecular Systems Biology,2007,Metabolic modeling of a mutualistic microbial community,10.1038/msb4100131,,Figure 1,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,layered_gradient,medium,inferred_from_caption,methane_methanotrophy;microbial_cross_feeding;soluble_donors_mediators;environmental_microbiology_engineering,assets/zotero/Molecular-Systems-Biology/AKWEURIC/ZOT-AKWEURIC-85GGRG7R-FIG1-P2.png,54ede2beb10def9568ca9d8340b94f44c8b7aac8ca9179dd407e4d70732b6478,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-ASTTL4UH-6BXHCGNA-FIG1-P3,ZOTERO::ZOT-ASTTL4UH-6BXHCGNA-FIG1-P3,,reference,manifests/zotero-private-manifest.csv,ZOT-ASTTL4UH-6BXHCGNA-FIG1-P3,zotero_pdf,Environmental Microbiome,2024,Survival strategies of aerobic methanotrophs under hypoxia in methanogenic lake sediments,10.1186/s40793-024-00586-1,,Figure 1,experimental_design,experimental_design,,editorial_2d_overview,,layered_gradient,medium,inferred_from_caption,methane_methanotrophy;oxygen_redox_interfaces,assets/zotero/Environmental-Microbiome/ASTTL4UH/ZOT-ASTTL4UH-6BXHCGNA-FIG1-P3.png,7bc7d5800de3df7763b6bae4e4c16a263430e04715a359c401edb6b3cded0252,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-B5DYAD9Y-38F3E98C-FIG2-P5,ZOTERO::ZOT-B5DYAD9Y-38F3E98C-FIG2-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-B5DYAD9Y-38F3E98C-FIG2-P5,zotero_pdf,Water Research,2023,Iron oxides act as an alternative electron acceptor for aerobic methanotrophs in anoxic lake sediments,10.1016/j.watres.2023.119833,,Figure 2,metabolic_pathway,metabolic_pathway,,pathway_cutaway_2d,,other,high,fallback_inference,methane_methanotrophy;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Water-Research/B5DYAD9Y/ZOT-B5DYAD9Y-38F3E98C-FIG2-P5.png,e0bf0f2fc4e10901d1d61faec8a4eef2e1bdffbc353c64b7da2d53436dbe3815,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-B5DYAD9Y-38F3E98C-FIG3-P5,ZOTERO::ZOT-B5DYAD9Y-38F3E98C-FIG3-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-B5DYAD9Y-38F3E98C-FIG3-P5,zotero_pdf,Water Research,2023,Iron oxides act as an alternative electron acceptor for aerobic methanotrophs in anoxic lake sediments,10.1016/j.watres.2023.119833,,Figure 3,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,methane_methanotrophy;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces;material_microbe_interfaces,assets/zotero/Water-Research/B5DYAD9Y/ZOT-B5DYAD9Y-38F3E98C-FIG3-P5.png,c8d38705b85afe2bd1805daa74945a7cf50c5e5243a08a0d0c9964c7a963d1b6,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-B7TGUF38-IMGY2MBN-FIG2-P4,ZOTERO::ZOT-B7TGUF38-IMGY2MBN-FIG2-P4,,reference,manifests/zotero-private-manifest.csv,ZOT-B7TGUF38-IMGY2MBN-FIG2-P4,zotero_pdf,PLoS Biology,2004,Genomic Insights into Methanotrophy: The Complete Genome Sequence of Methylococcus capsulatus (Bath),10.1371/journal.pbio.0020303,,Figure 2,metabolic_pathway,metabolic_pathway,,flat_2d_mechanism,,other,high,fallback_inference,methane_methanotrophy,assets/zotero/PLoS-Biology/B7TGUF38/ZOT-B7TGUF38-IMGY2MBN-FIG2-P4.png,6d6d47e05fdd4c00699d548300f0677893d738ef0ad56b230485c2c83d9754be,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-BSV4JMQQ-RTP7Q3IV-FIG6-P8,ZOTERO::ZOT-BSV4JMQQ-RTP7Q3IV-FIG6-P8,,reference,manifests/zotero-private-manifest.csv,ZOT-BSV4JMQQ-RTP7Q3IV-FIG6-P8,zotero_pdf,Environmental Science & Technology,2025,Cadmium-Induced Responses and Tolerance Mechanisms of Aerobic Methanotrophs in Rice Paddy Soils,10.1021/acs.est.5c00031,,Figure 6,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,low,inferred_from_caption,methane_methanotrophy,assets/zotero/Environmental-Science-Technology/BSV4JMQQ/ZOT-BSV4JMQQ-RTP7Q3IV-FIG6-P8.png,c1742b1c3853412070ceea734fab4d91796a1dca2901563de894239765732c36,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1,ZOTERO::ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1,zotero_pdf,Environmental Science & Technology,2025,Cadmium-Induced Responses and Tolerance Mechanisms of Aerobic Methanotrophs in Rice Paddy Soils,10.1021/acs.est.5c00031,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy,assets/zotero/Environmental-Science-Technology/BSV4JMQQ/ZOT-BSV4JMQQ-RTP7Q3IV-FIGGA-P1.png,9117bb538a3043337f7aefd282354ffbdda0cc8672fe7c7fd1736cd69f9a10ba,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-C2JA7PJP-R8NIKWYW-FIG3-P5,ZOTERO::ZOT-C2JA7PJP-R8NIKWYW-FIG3-P5,,reference,manifests/zotero-private-manifest.csv,ZOT-C2JA7PJP-R8NIKWYW-FIG3-P5,zotero_pdf,Nature Communications,2013,Characterization and modelling of interspecies electron transfer mechanisms and microbial community dynamics of a syntrophic association,10.1038/ncomms3809,,Figure 3,electron_transfer,electron_transfer,,flat_2d_mechanism,,other,medium,fallback_inference,microbial_cross_feeding;electron_transfer;soluble_donors_mediators;environmental_microbiology_engineering,assets/zotero/Nature-Communications/C2JA7PJP/ZOT-C2JA7PJP-R8NIKWYW-FIG3-P5.png,61c0d2859888960889d3b191fb8435cd20b7011ff1949bbb92052f56620562a4,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6,ZOTERO::ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6,zotero_pdf,Environmental Science & Technology,2026,Sustainable Oxygen Reduction Catalyzed by Whole-Cell Electro-Mutualism,10.1021/acs.est.5c17814,,Figure 3,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,medium,fallback_inference,electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Environmental-Science-Technology/CG5HDS4W/ZOT-CG5HDS4W-N6NDNVD8-FIG3-P6.png,f7def6b40b5d18f1175af3556eba90a88ab6c2d2a4560989fbadfccd584f9cd9,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8,ZOTERO::ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8,,reference,manifests/zotero-private-manifest.csv,ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8,zotero_pdf,Environmental Science & Technology,2026,Sustainable Oxygen Reduction Catalyzed by Whole-Cell Electro-Mutualism,10.1021/acs.est.5c17814,,Figure 4,comparative_perturbation,comparative_perturbation,,flat_2d_mechanism,,mirrored_comparison,medium,inferred_from_caption,electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/Environmental-Science-Technology/CG5HDS4W/ZOT-CG5HDS4W-N6NDNVD8-FIG4-P8.png,26391ef376398900523bd93481a6c9b0f34cef89d1caf6598ea87b8ab85e3181,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-CP39QAM5-WDCVDQJW-FIGGA-P1,ZOTERO::ZOT-CP39QAM5-WDCVDQJW-FIGGA-P1,,reference,manifests/zotero-private-manifest.csv,ZOT-CP39QAM5-WDCVDQJW-FIGGA-P1,zotero_pdf,iScience,2026,Syntrophic interactions driving anaerobic methane oxidation in deep-sea cold seeps revealed by DNA-SIP,10.1016/j.isci.2026.116441,,Graphical abstract,graphical_abstract,graphical_abstract,,editorial_2d_overview,,other,low,fallback_inference,methane_methanotrophy;microbial_cross_feeding,assets/zotero/iScience/CP39QAM5/ZOT-CP39QAM5-WDCVDQJW-FIGGA-P1.png,a5828308654b52205b86a0c22d162b3c014a95164fdee37c7469851ec8e9d941,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6,ZOTERO::ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6,zotero_pdf,Water Research,2019,Humic substances as electron acceptors for anaerobic oxidation of methane driven by ANME-2d,10.1016/j.watres.2019.114935,,Figure 6,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,low,inferred_from_caption,methane_methanotrophy;electron_transfer,assets/zotero/Water-Research/CXIQ4VWK/ZOT-CXIQ4VWK-IVRNVEA5-FIG6-P6.png,467b66c74deaa03735afb468b510c4a4ebfc2431902f05756f0e2e3bdcf40288,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-D4S6BYKJ-HWQX8ZWK-FIG4-P6,ZOTERO::ZOT-D4S6BYKJ-HWQX8ZWK-FIG4-P6,,reference,manifests/zotero-private-manifest.csv,ZOT-D4S6BYKJ-HWQX8ZWK-FIG4-P6,zotero_pdf,Chemical Engineering Journal,2025,Reduction of chromate and nitrate by type II aerobic methanotrophs under micro-aerobic conditions,10.1016/j.cej.2025.159286,,Figure 4,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,methane_methanotrophy,assets/zotero/Chemical-Engineering-Journal/D4S6BYKJ/ZOT-D4S6BYKJ-HWQX8ZWK-FIG4-P6.png,6c256c0933876e7d0e958dc4576b60925395137b475f7c805089b132d45257f9,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-DBURERI2-8GGDPTWB-FIG3-P7,ZOTERO::ZOT-DBURERI2-8GGDPTWB-FIG3-P7,,reference,manifests/zotero-private-manifest.csv,ZOT-DBURERI2-8GGDPTWB-FIG3-P7,zotero_pdf,FEMS Microbiology Ecology,2026,Electrogenic CH4 oxidation on a bioanode: putative extracellular electron transport system in                     <i>Methylobacter</i>                     sp,10.1093/femsec/fiag067,,Figure 3,electron_transfer,electron_transfer,,pathway_cutaway_2d,,other,high,fallback_inference,methane_methanotrophy;electron_transfer;soluble_donors_mediators;oxygen_redox_interfaces,assets/zotero/FEMS-Microbiology-Ecology/DBURERI2/ZOT-DBURERI2-8GGDPTWB-FIG3-P7.png,5314c365760cfafcca689d1d6d97f8447c2f11f39390096616bd56e261f927dd,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,complete,false,true,"Private reference only; caption-based selection; verify against source PDF. Source PDF and rendered crop visually compared 2026-09-11: full figure, matching caption, readable resolution, useful schematic or integrated layout. Private use only; rights not cleared."
ZOTERO::ZOT-DJSTSB3E-L5NV7G7Z-FIG6-P10,ZOTERO::ZOT-DJSTSB3E-L5NV7G7Z-FIG6-P10,,reference,manifests/zotero-private-manifest.csv,ZOT-DJSTSB3E-L5NV7G7Z-FIG6-P10,zotero_pdf,Chemical Engineering Journal,2023,Exploration of Fe speciation preference for aerobic methane oxidation by using isotopic Fe-modified zeolites,10.1016/j.cej.2022.140844,,Figure 6,microbial_interaction,microbial_interaction,,flat_2d_mechanism,,two_organism_interaction,low,inferred_from_caption,methane_methanotrophy,assets/zotero/Chemical-Engineering-Journal/DJSTSB3E/ZOT-DJSTSB3E-L5NV7G7Z-FIG6-P10.png,7646cabd2f4aec68afecbc0c72dfeb3ed7efa5fbd444c99752f50656610d36ec,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
ZOTERO::ZOT-DPTF2RKF-XBNIWI5Q-FIG5-P8,ZOTERO::ZOT-DPTF2RKF-XBNIWI5Q-FIG5-P8,,reference,manifests/zotero-private-manifest.csv,ZOT-DPTF2RKF-XBNIWI5Q-FIG5-P8,zotero_pdf,Environmental Science & Technology,2026,Nano-Fe3O4 Enhances the Biological Removal of Low-Concentration Methane during Long-Term Operation,10.1021/acs.est.6c00879,,Figure 5,integrated_mechanism,integrated_mechanism,,flat_2d_mechanism,,evidence_to_model,high,inferred_from_caption,methane_methanotrophy,assets/zotero/Environmental-Science-Technology/DPTF2RKF/ZOT-DPTF2RKF-XBNIWI5Q-FIG5-P8.png,83a36a29b043e19a5b12a59aa521f4923c6fe06945cddbe5349ac08fadf64861,not_verified_private_reference_only,user_confirmed_redistribution_permission,registry-reference-authorization-2026-09-13,true,pending_manual_qa,false,true,Private reference only; caption-based selection; verify against source PDF. Contact-sheet visual relevance screening passed; full-resolution source-page QA remains pending.
